63.84481402;0.74685042;63.82297715;1.11707423;61.60810057;1.41251712
63.82477876;0.74379725;63.81973307;1.1169966;61.61263711;1.41277994
63.80595134;0.74083378;63.81644996;1.116916;61.61722025;1.41302962
63.78775278;0.73786872;63.81312792;1.11683246;61.62184968;1.41326629
63.76963798;0.73481454;63.80976704;1.11674601;61.62652512;1.41349008
63.75108515;0.73158738;63.80636741;1.11665671;61.63124625;1.41370111
63.73160525;0.72811089;63.80292914;1.11656457;61.6360128;1.4138995
63.71077836;0.72432503;63.79945231;1.11646966;61.64082445;1.41408538
63.68833171;0.72020187;63.79593702;1.116372;61.64568091;1.41425888
63.66435621;0.71577253;63.79238337;1.11627163;61.65058187;1.41442012
63.63920562;0.71110699;63.78879147;1.11616862;61.65552704;1.41456922
63.61328001;0.70628511;63.7851614;1.11606299;61.66051611;1.4147063
63.58698334;0.70138895;63.78149327;1.1159548;61.66554878;1.41483149
63.56068587;0.69649538;63.77778719;1.11584409;61.67062473;1.41494491
63.53469074;0.69166946;63.77404325;1.11573092;61.67574368;1.41504668
63.50920916;0.68695936;63.77026156;1.11561533;61.6809053;1.41513693
63.48434581;0.68239337;63.76644222;1.11549738;61.68610928;1.41521578
63.46009422;0.67797891;63.76258535;1.11537712;61.69135533;1.41528334
63.43633923;0.67370298;63.75869104;1.1152546;61.69664313;1.41533975
63.41286323;0.66953358;63.7547594;1.11512989;61.70197237;1.41538511
63.38943082;0.66543445;63.75079055;1.11500303;61.70734273;1.41541956
63.36599842;0.66140128;63.74678458;1.11487409;61.71275391;1.41544321
63.34256601;0.6574371;63.74274162;1.11474312;61.71820559;1.41545617
63.3191336;0.65354489;63.73866178;1.11461019;61.72369745;1.41545858
63.2957012;0.64972769;63.73454515;1.11447535;61.72922919;1.41545055
63.27226879;0.6459885;63.73039187;1.11433866;61.73480047;1.41543219
63.24883638;0.64233033;63.72620204;1.1142002;61.74041099;1.41540362
63.22540398;0.6387562;63.72197577;1.11406003;61.74606043;1.41536497
63.20197157;0.63526912;63.71771319;1.1139182;61.75174847;1.41531635
63.17853916;0.6318721;63.7134144;1.11377479;61.75747478;1.41525788
